,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
251,charge,,inflate, The charges were inflated .,3,1,charge desireswincharge is capable ofbe chargecharge has propertybadcharge is at locationcourtroomcharge is used forenforce lawcharge is made ofpersoninflate desiresflyinflate is capable ofmake ballooninflate has propertygood for your lunginflate is at locationairinflate is used forair pressure,298
252,economy,,inflate, The war inflated the economy .,2,1,economy desiresgood economyeconomy is capable ofincreaseeconomy has propertybadeconomy is at locationcityeconomy is used forbuy thingeconomy is made ofprofitinflate desiresflyinflate is capable ofmake ballooninflate has propertygood for your lunginflate is at locationairinflate is used forair pressure,304
253,currency,,inflate, inflate the currency .,0,1,currency desiresmoneycurrency is capable ofamount to nothingcurrency has propertyworthlesscurrency is at locationbankcurrency is used forbuy thingcurrency is made ofmoneyinflate desiresflyinflate is capable ofmake ballooninflate has propertygood for your lunginflate is at locationairinflate is used forair pressure,315
254,castle,,inherit, I inherited a castle from my French grandparents .,1,0,castle desiresbe buildcastle is capable ofbe impressivecastle has propertybigcastle is at locationenglandcastle is used forkeep person safecastle is made ofstoneinherit desiresmoneyinherit is capable ofinherit inherit inherit inherit shareinherit has propertyimportantinherit is at locationhouseinherit is used forinherit wealth,329
255,problem,,inherit, The new chairman inherited many problems from the previous chair .,3,1,problem desiresbe freeproblem is capable ofmake person unhappyproblem has propertybadproblem is at locationofficeproblem is used forsolveproblem is made ofconsequenceinherit desiresmoneyinherit is capable ofinherit inherit inherit inherit shareinherit has propertyimportantinherit is at locationhouseinherit is used forinherit wealth,336
256,eyesight,,inherit, I inherited my good eyesight from my mother .,1,0,eyesight desiresbe readeyesight is capable ofseeeyesight has propertycomplicateeyesight is at locationpersoneyesight is used forseeeyesight is made ofglassinherit desiresmoneyinherit is capable ofinherit inherit inherit inherit shareinherit has propertyimportantinherit is at locationhouseinherit is used forinherit wealth,323
257,glucose,,inject, We injected the glucose into the patient 's vein .,1,0,glucose desiressugarglucose is capable ofcause cancerglucose has propertygood for youglucose is at locationsugar bowlglucose is used formake sugarglucose is made ofsugarinject desiresinjectinject is capable ofkillinject has propertydangerousinject is at locationhospitalinject is used forkill someone,301
258,life,,inject, He injected new life into the performance .,1,1,life desireslivelife is capable ofbe good thinglife has propertyfragilelife is at locationearthlife is used forlivelife is made oflifeinject desiresinjectinject is capable ofkillinject has propertydangerousinject is at locationhospitalinject is used forkill someone,266
259,hydrogen,,inject, inject hydrogen into the balloon .,0,0,hydrogen desireshydrogenhydrogen is capable ofrisehydrogen has propertyvery densehydrogen is at locationspacehydrogen is used forenergyhydrogen is made ofhydrogen and oxygeninject desiresinjectinject is capable ofkillinject has propertydangerousinject is at locationhospitalinject is used forkill someone,304
260,program,,interrupt, We interrupt the program for the following messages .,1,0,program desiresprogramprogram is capable ofbe useprogram has propertycomplexprogram is at locationcomputerprogram is used forprogramprogram is made ofalgorithminterrupt desiresanswerinterrupt is capable ofmake you angryinterrupt has propertybadinterrupt is at locationchurchinterrupt is used forget information,311
261,pregnancy,,interrupt, She interrupted her pregnancy .,1,1,pregnancy desiresmake babypregnancy is capable ofhappen to anyonepregnancy has propertyfunpregnancy is at locationwombpregnancy is used forhave sexpregnancy is made ofegginterrupt desiresanswerinterrupt is capable ofmake you angryinterrupt has propertybadinterrupt is at locationchurchinterrupt is used forget information,322
262,poland,,invade," Hitler invaded Poland on September 1 , 1939 .",1,0,poland desiresinvade polandpoland is capable ofinvade polandpoland has propertysouth of europepoland is at locationin europepoland is used forinvade polandpoland is made ofpolandinvade desiresinvadeinvade is capable ofdestroy countryinvade has propertybadinvade is at locationwarinvade is used forinvade,304
263,colleague,,invade, This new colleague invades my territory .,3,1,colleague desiresget paycolleague is capable ofwork with patientcolleague has propertyhelpfulcolleague is at locationofficecolleague is used forhelpcolleague is made ofpersoninvade desiresinvadeinvade is capable ofdestroy countryinvade has propertybadinvade is at locationwarinvade is used forinvade,302
264,lungs,,invade, The cancer had invaded her lungs .,3,1,lungs desireslivelungs is capable ofexpandlungs has propertyimportant for lifelungs is at locationpersonlungs is used forbreathelungs is made ofairinvade desiresinvadeinvade is capable ofdestroy countryinvade has propertybadinvade is at locationwarinvade is used forinvade,275
265,pedal,,jam, The driver jammed the brake pedal to the floor .,2,0,pedal desiresmovepedal is capable ofmove forwardpedal has propertyhardpedal is at locationcarpedal is used fordrivepedal is made ofmetaljam desireseatjam is capable ofbe jam jamjam has propertytastyjam is at locationjarjam is used foreat,239
266,mechanism,,jam, the mechanism jammed .,2,0,mechanism desiresbe freemechanism is capable ofmake thing workmechanism has propertycomplexmechanism is at locationcomputermechanism is used foropen doormechanism is made ofmetaljam desireseatjam is capable ofbe jam jamjam has propertytastyjam is at locationjarjam is used foreat,281
267,account,,juggle, juggle an account so as to hide a deficit .,0,1,account desiresmoneyaccount is capable ofamount to nothingaccount has propertyimportantaccount is at locationyour bank accountaccount is used forpay billaccount is made ofcheckjuggle desiresjugglejuggle is capable ofbe fun activityjuggle has propertyfunjuggle is at locationdisneylandjuggle is used forfun,305
268,job,,juggle, She had to juggle her job and her children .,3,1,job desiresbe fulfiljob is capable ofbe bore workjob has propertyhardjob is at locationofficejob is used forprovide servicejob is made ofworkjuggle desiresjugglejuggle is capable ofbe fun activityjuggle has propertyfunjuggle is at locationdisneylandjuggle is used forfun,273
269,ball,,juggle, the player juggled the ball .,2,0,ball desiresflyball is capable ofrollball has propertyroundball is at locationtoy storeball is used forplay basketballball is made ofrubberjuggle desiresjugglejuggle is capable ofbe fun activityjuggle has propertyfunjuggle is at locationdisneylandjuggle is used forfun,270
270,action,,key, key one 's actions to the voters ' prevailing attitude .,0,1,action desiresbe freeaction is capable ofbe destructiveaction has propertyimportantaction is at locationmovieaction is used formake moneyaction is made ofactionkey desiresbe writekey is capable ofopen doorkey has propertyhard to pickkey is at locationkeyringkey is used forunlock door,284
271,dog,,kick, The boy kicked the dog .,2,0,dog desiresplay with balldog is capable ofbe good frienddog has propertyloyaldog is at locationyour housedog is used forprotect persondog is made ofwoodkick desiresplaykick is capable ofhurtkick has propertyfunkick is at locationsoccer gamekick is used forget in fight,270
272,gun,,kick, The gun kicked back into my shoulder .,2,0,gun desireskill persongun is capable ofbe dangerousgun has propertydangerousgun is at locationpolice stationgun is used forkill persongun is made ofmetalkick desiresplaykick is capable ofhurtkick has propertyfunkick is at locationsoccer gamekick is used forget in fight,271
273,check,,kite, He kited many checks .,1,1,check desiresbe writecheck is capable ofamount to nothingcheck has propertynecessary to get moneycheck is at locationdeskcheck is used forpay billcheck is made ofpaperkite desiresflykite is capable offlykite has propertyfunkite is at locationskykite is used forfun,265
274,dollar,,kite, The businessman kited millions of dollars .,2,1,dollar desiresmoneydollar is capable ofbuy thingdollar has propertyworthlessdollar is at locationpursedollar is used forbuy thingdollar is made ofgoldkite desiresflykite is capable offlykite has propertyfunkite is at locationskykite is used forfun,249
275,pilot,,kite, The pilot kited for a long time over the mountains .,2,0,pilot desiresflypilot is capable offly gliderpilot has propertyflypilot is at locationin planepilot is used forflypilot is made ofplastickite desiresflykite is capable offlykite has propertyfunkite is at locationskykite is used forfun,236
276,bird,,land, The bird landed on the highest branch .,2,0,bird desiresflybird is capable offlybird has propertyvery smartbird is at locationin skybird is used forflybird is made ofbirdland desireswaterland is capable ofbecome barrenland has propertyflatland is at locationearthland is used forgrow food,246
277,airplane,,land, the pilot managed to land the airplane safely .,4,0,airplane desiresflyairplane is capable oflandairplane has propertynoisyairplane is at locationairportairplane is used fortravelairplane is made offiberglassland desireswaterland is capable ofbecome barrenland has propertyflatland is at locationearthland is used forgrow food,278
