,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
311,surface,,map, map the surface of Venus .,0,0,surface has property flat surface is at location ocean surface is used for hold thing together map desires map. map is at location library. map is used for find place.  map the surface of Venus .,36
312,galaxy,,map, We have n't even begun to map the many galaxies that we know exist .,6,0,galaxy has property large galaxy is at location space galaxy is used for live in map desires map. map is at location library. map is used for find place.  We have n't even begun to map the many galaxies that we know exist .,50
313,sorrow,,map, sorrow was mapped on the mother 's face .,2,1,sorrow has property bad sorrow is at location funeral sorrow is used for mourn map desires map. map is at location library. map is used for find place.  sorrow was mapped on the mother 's face .,39
314,prisoner,,march, The Japanese marched their prisoners through Manchuria .,2,0,prisoner has property dangerous prisoner is at location prison prisoner is used for punishment march desires fight war. march is at location march hare. march is used for march.  The Japanese marched their prisoners through Manchuria .,39
315,contribution,,match, The company matched the employees ' contributions .,2,1,contribution has property important contribution is at location meet contribution is used for make decision match desires light. match is at location match. match is used for light candle.  The company matched the employees ' contributions .,39
316,dream,,match, This job does n't match my dreams .,4,1,dream has property fun dream is at location your mind dream is used for fun match desires light. match is at location match. match is used for light candle.  This job does n't match my dreams .,41
317,athlete,,match, Let them match their best athletes against ours .,2,1,athlete has property very competitive athlete is at location soccer game athlete is used for play sport match desires light. match is at location match. match is used for light candle.  Let them match their best athletes against ours .,42
318,piece,,match, The two pieces match .,3,0,piece has property flat piece is at location puzzle piece is used for make music match desires light. match is at location match. match is used for light candle.  The two pieces match .,37
319,experience,,mellow, Age and experience mellowed him over the years .,3,1,experience has property important experience is at location school experience is used for learn mellow desires soothe. mellow is at location refrigerator. mellow is used for relax.  Age and experience mellowed him over the years .,39
320,apple,,mellow, These apples need to mellow a bit more .,4,0,apple has property green apple is at location fridge apple is used for eat mellow desires soothe. mellow is at location refrigerator. mellow is used for relax.  These apples need to mellow a bit more .,40
